feedback_id,customer_id,product_id,channel,feedback_date,text,true_themes,true_aspect_sentiments,true_overall_sentiment,predicted_sentiment,sentiment_confidence,detected_aspects,n_aspects_detected,dominant_true_theme,discovered_topic_id,discovered_topic_label,lifetime_value,tier,base_churn_prob,repeat_negative_count,primary_theme,theme_severity,theme_label_primary,sentiment_severity_score,customer_value_score,churn_risk_score,issue_growth_score,repeat_complaint_score,priority_score,priority_tier,inferred_themes
FB-0002872,CUST-006514,PROD-0111,review,2024-01-21,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,181.92,Bronze,0.28,0,pricing,0.35,Pricing,0.35,0.3127291666666666,0.28,0.0,0.0,24.6,Low,pricing
FB-0002804,CUST-004294,PROD-0067,support_ticket,2024-01-21,Customer support was fast and genuinely helpful.,customer_support,customer_support:positive,positive,positive,0.999,Customer Support:Positive,1,customer_support,6,Customer Service,154.83,Bronze,0.28,0,customer_support,0.55,Customer Service,0.0,0.2454458333333333,0.28,0.0,0.0,18.9,Low,customer_support
FB-0002854,CUST-003404,PROD-0020,support_ticket,2024-01-21,"The agent couldn't resolve my issue at all In addition, payment processing took a bit longer than usual.",customer_support|payment_issue_general,customer_support:negative|payment_issue_general:neutral,negative,negative,0.988,Customer Support:Negative|Payment:Neutral,2,customer_support,2,Payment Issues,338.65,Silver,0.18,0,customer_support,0.55,Customer Service,0.988,0.5187375,0.27,0.0,0.0,47.5,High,customer_support|payment_issue_general
FB-0002792,CUST-004942,PROD-0020,survey,2024-01-21,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,343.79,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.523025,0.18,0.0,0.0,32.3,Medium,product_quality
FB-0002836,CUST-005596,PROD-0027,review,2024-01-21,"The item wasn't protected well and got scratched in transit On top of that, an okay experience overall, nothing stood out.",packaging|general_satisfaction,packaging:negative|general_satisfaction:neutral,negative,negative,0.986,Packaging:Negative,1,packaging,1,General Satisfaction,698.83,Gold,0.1,0,packaging,0.3,Packaging,0.986,0.7276208333333334,0.15,0.0,0.0,43.8,Medium,packaging|general_satisfaction
FB-0002870,CUST-001630,PROD-0032,support_ticket,2024-01-21,"The app is smooth and easy to use However, packaging was flimsy and the box was crushed.",app_performance|packaging,app_performance:positive|packaging:negative,negative,negative,0.984,App/Website:Positive|Packaging:Negative,2,app_performance,7,App Performance,283.74,Silver,0.18,0,app_performance,0.5,App Performance,0.984,0.469375,0.27,0.0,0.0,45.7,High,app_performance|packaging
FB-0002749,CUST-005602,PROD-0126,support_ticket,2024-01-21,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,1308.02,Gold,0.1,0,product_quality,0.65,Product Quality,0.35,0.8574875,0.1,0.0,0.0,36.1,Medium,product_quality
FB-0002789,CUST-007795,PROD-0030,support_ticket,2024-01-21,"Delivery was faster than expected However, the product quality feels cheap and flimsy.",delivery_delay|product_quality,delivery_delay:positive|product_quality:negative,negative,negative,0.984,Delivery:Positive|Product Quality:Negative,2,delivery_delay,3,Product Quality,1127.03,Gold,0.1,1,delivery_delay,0.45,Delivery Delay,0.984,0.8296208333333334,0.15,0.0,0.3215127375316343,51.5,High,delivery_delay|product_quality
FB-0002863,CUST-002191,PROD-0015,support_ticket,2024-01-21,The product quality feels cheap and flimsy.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,9,Product Quality,124.74,Bronze,0.28,0,product_quality,0.65,Product Quality,1.0,0.1490666666666666,0.42,0.0,0.0,46.5,High,product_quality
FB-0002744,CUST-001365,PROD-0056,support_ticket,2024-01-21,Really impressed with how well it's made But payment processing took a bit longer than usual.,product_quality|payment_issue_general,product_quality:positive|payment_issue_general:neutral,neutral,neutral,0.986,Product Quality:Positive|Payment:Neutral,2,product_quality,2,Payment Issues,663.76,Silver,0.18,0,product_quality,0.65,Product Quality,0.3450999999999999,0.7158583333333334,0.18,0.0,0.0,35.1,Medium,product_quality|payment_issue_general
FB-0002755,CUST-000732,PROD-0052,review,2024-01-21,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,159.68,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.2574916666666667,0.28,0.0,0.0,29.8,Medium,product_quality
FB-0002818,CUST-001464,PROD-0143,survey,2024-01-21,I waited on hold for over an hour.,customer_support,customer_support:negative,negative,negative,1.0,Customer Support:Negative,1,customer_support,9,Product Quality,508.59,Silver,0.18,0,customer_support,0.55,Customer Service,1.0,0.6443333333333333,0.27,0.0,0.0,49.7,High,customer_support
FB-0002787,CUST-002326,PROD-0081,survey,2024-01-21,Very happy with this purchase from start to finish But great value for the price.,general_satisfaction|pricing,general_satisfaction:positive|pricing:positive,positive,positive,1.0,Pricing:Positive,1,general_satisfaction,8,Pricing,406.02,Silver,0.18,0,pricing,0.35,Pricing,0.0,0.5714,0.18,0.0,0.0,18.3,Low,pricing|general_satisfaction
FB-0002853,CUST-004384,PROD-0121,support_ticket,2024-01-21,Loved how fast and intuitive the website was.,app_performance,app_performance:positive,positive,positive,0.998,App/Website:Positive,1,app_performance,6,Customer Service,444.95,Silver,0.18,0,app_performance,0.5,App Performance,0.0,0.6020541666666667,0.18,0.0,0.0,21.7,Low,app_performance
FB-0002815,CUST-006842,PROD-0110,review,2024-01-21,Refund process took the standard amount of time.,refund_problems,refund_problems:neutral,neutral,neutral,1.0,Refunds:Neutral,1,refund_problems,0,Packaging,249.36,Bronze,0.28,0,refund_problems,0.75,Refund Problems,0.35,0.4320291666666667,0.28,0.0,0.0,34.4,Medium,refund_problems
FB-0002779,CUST-005765,PROD-0019,support_ticket,2024-01-21,"Packaging was standard, nothing notable.",packaging,packaging:neutral,neutral,neutral,1.0,Packaging:Neutral,1,packaging,0,Packaging,123.38,Bronze,0.28,0,packaging,0.3,Packaging,0.35,0.1435541666666666,0.28,0.0,0.0,21.1,Low,packaging
FB-0002832,CUST-006020,PROD-0093,survey,2024-01-21,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,201.43,Bronze,0.28,0,pricing,0.35,Pricing,0.35,0.3542375,0.28,0.0,0.0,25.3,Medium,pricing
FB-0002855,CUST-006013,PROD-0144,review,2024-01-21,"Customer service was okay, nothing memorable Also, I feel overcharged compared to competitors.",customer_support|pricing,customer_support:neutral|pricing:negative,negative,negative,0.985,Customer Support:Neutral|Pricing:Negative,2,customer_support,6,Customer Service,85.28,Bronze,0.28,0,customer_support,0.55,Customer Service,0.985,0.0342,0.42,0.0,0.0,42.4,Medium,customer_support|pricing
FB-0002860,CUST-006109,PROD-0149,chat,2024-01-21,The website is painfully slow and glitchy.,app_performance,app_performance:negative,negative,negative,1.0,App/Website:Negative,1,app_performance,6,Customer Service,200.42,Bronze,0.28,0,app_performance,0.5,App Performance,1.0,0.3526875,0.42,0.0,0.0,46.6,High,app_performance
FB-0002873,CUST-001248,PROD-0014,survey,2024-01-21,"Support kept transferring me without solving anything However, really impressed with how well it's made.",customer_support|product_quality,customer_support:negative|product_quality:positive,negative,negative,0.982,Product Quality:Positive|Customer Support:Negative,2,customer_support,6,Customer Service,4490.04,Platinum,0.05,0,product_quality,0.65,Product Quality,0.982,0.9814791666666668,0.075,0.0,0.0,53.4,High,product_quality|customer_support
FB-0002800,CUST-005219,PROD-0003,support_ticket,2024-01-21,"The app works fine most of the time In addition, a saved-payment-method feature would really help.",app_performance|feature_request,app_performance:neutral|feature_request:neutral,neutral,neutral,1.0,App/Website:Neutral|Feature Requests:Neutral,2,app_performance,7,App Performance,449.68,Silver,0.18,0,app_performance,0.5,App Performance,0.35,0.6054,0.18,0.0,0.0,30.5,Medium,app_performance|feature_request
FB-0002745,CUST-006943,PROD-0064,review,2024-01-21,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,90.69,Bronze,0.28,0,payment_issue_general,0.7,Payment Issues,0.35,0.0469208333333333,0.28,0.0,0.0,27.7,Medium,payment_issue_general
FB-0002740,CUST-005193,PROD-0010,chat,2024-01-21,"Overall a really great experience, will definitely order again.",general_satisfaction,general_satisfaction:positive,positive,positive,0.991,None Detected,0,general_satisfaction,1,General Satisfaction,102.02,Bronze,0.28,1,general_satisfaction,0.05,General Satisfaction,0.0,0.0767041666666666,0.28,0.0,0.3215127375316343,9.6,Low,general_satisfaction
FB-0002819,CUST-004794,PROD-0099,review,2024-01-21,Really impressed with how well it's made.,product_quality,product_quality:positive,positive,positive,0.998,Product Quality:Positive,1,product_quality,6,Customer Service,250.72,Bronze,0.28,0,product_quality,0.65,Product Quality,0.0,0.4337708333333333,0.28,0.0,0.0,23.7,Low,product_quality
FB-0002776,CUST-000024,PROD-0015,support_ticket,2024-01-21,"The package arrived right on time In addition, build quality feels premium and durable.",delivery_delay|product_quality,delivery_delay:positive|product_quality:positive,positive,positive,1.0,Delivery:Positive|Product Quality:Positive,2,delivery_delay,9,Product Quality,274.63,Bronze,0.28,1,delivery_delay,0.45,Delivery Delay,0.0,0.45925,0.28,0.0,0.3215127375316343,23.3,Low,delivery_delay|product_quality
FB-0002760,CUST-007492,PROD-0081,review,2024-01-21,Quality is noticeably worse than earlier orders.,product_quality,product_quality:negative,negative,negative,1.0,Product Quality:Negative,1,product_quality,9,Product Quality,262.39,Silver,0.18,0,product_quality,0.65,Product Quality,1.0,0.4456958333333333,0.27,0.0,0.0,48.7,High,product_quality
FB-0002822,CUST-005323,PROD-0095,review,2024-01-21,Delivery took way longer than promised.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,2,Payment Issues,199.78,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,1.0,0.3513166666666666,0.42,0.0,0.0,45.6,High,delivery_delay
FB-0002852,CUST-004192,PROD-0138,chat,2024-01-21,"Quality is average, nothing special In addition, the checkout page kept rejecting my card for no reason.",product_quality|payment_issue_general,product_quality:neutral|payment_issue_general:negative,negative,negative,0.991,Product Quality:Neutral|Payment:Negative,2,product_quality,9,Product Quality,1033.34,Gold,0.1,0,product_quality,0.65,Product Quality,0.991,0.8130333333333334,0.15,0.0,0.0,52.2,High,product_quality|payment_issue_general
FB-0002741,CUST-004914,PROD-0031,review,2024-01-21,"The price feels way too high for what you get However, build quality feels premium and durable.",pricing|product_quality,pricing:negative|product_quality:positive,negative,negative,0.991,Product Quality:Positive|Pricing:Negative,2,pricing,9,Product Quality,756.91,Silver,0.18,0,product_quality,0.65,Product Quality,0.991,0.7487416666666666,0.27,0.0,0.0,53.1,High,product_quality|pricing
FB-0002784,CUST-003486,PROD-0057,chat,2024-01-21,Shipping was super quick But it would be great if you added a dark mode option.,delivery_delay|feature_request,delivery_delay:positive|feature_request:neutral,neutral,neutral,0.991,Delivery:Positive|Feature Requests:Neutral,2,delivery_delay,8,Pricing,353.43,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.34685,0.5279833333333334,0.18,0.0,0.0,28.3,Medium,delivery_delay|feature_request
FB-0002754,CUST-003307,PROD-0084,survey,2024-01-21,Refund process took the standard amount of time.,refund_problems,refund_problems:neutral,neutral,neutral,1.0,Refunds:Neutral,1,refund_problems,0,Packaging,131.24,Bronze,0.28,0,refund_problems,0.75,Refund Problems,0.35,0.1723208333333333,0.28,0.0,0.0,30.5,Medium,refund_problems
FB-0003006,CUST-003003,PROD-0008,support_ticket,2024-01-22,Customer support never replied to my message But shipping was super quick.,customer_support|delivery_delay,customer_support:negative|delivery_delay:positive,negative,negative,0.995,Delivery:Positive|Customer Support:Negative,2,customer_support,6,Customer Service,237.72,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.995,0.4152125,0.42,0.0,0.0,46.4,High,delivery_delay|customer_support
FB-0003004,CUST-003713,PROD-0035,support_ticket,2024-01-22,"Overall a really great experience, will definitely order again.",general_satisfaction,general_satisfaction:positive,positive,positive,0.991,None Detected,0,general_satisfaction,1,General Satisfaction,217.17,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,0.0,0.3848375,0.28,0.0,0.0,11.0,Low,general_satisfaction
FB-0002993,CUST-002693,PROD-0050,review,2024-01-22,"Really impressed with how well it's made However, a saved-payment-method feature would really help.",product_quality|feature_request,product_quality:positive|feature_request:neutral,neutral,neutral,0.97,Product Quality:Positive|Feature Requests:Neutral,2,product_quality,6,Customer Service,256.43,Bronze,0.28,1,product_quality,0.65,Product Quality,0.3394999999999999,0.4393791666666666,0.28,0.0,0.3215127375316343,35.5,Medium,product_quality|feature_request
FB-0003018,CUST-001661,PROD-0005,review,2024-01-22,Wish there was a way to track multiple orders at once.,feature_request,feature_request:neutral,neutral,neutral,0.996,Feature Requests:Neutral,1,feature_request,9,Product Quality,118.55,Bronze,0.28,0,feature_request,0.1,Feature Requests,0.3485999999999999,0.127775,0.28,0.0,0.0,16.8,Low,feature_request
FB-0003019,CUST-006521,PROD-0125,chat,2024-01-22,The checkout page kept rejecting my card for no reason.,payment_issue_general,payment_issue_general:negative,negative,negative,1.0,Payment:Negative,1,payment_issue_general,6,Customer Service,245.74,Bronze,0.28,0,payment_issue_general,0.7,Payment Issues,1.0,0.4273375,0.42,0.0,0.0,51.7,High,payment_issue_general
FB-0002920,CUST-005822,PROD-0075,review,2024-01-22,Refund was processed quickly and without hassle.,refund_problems,refund_problems:positive,positive,positive,1.0,Refunds:Positive,1,refund_problems,4,Refund Problems,947.39,Gold,0.1,0,refund_problems,0.75,Refund Problems,0.0,0.7956583333333334,0.1,0.0,0.0,28.4,Medium,refund_problems
FB-0002923,CUST-001324,PROD-0074,support_ticket,2024-01-22,"Customer service was okay, nothing memorable.",customer_support,customer_support:neutral,neutral,neutral,1.0,Customer Support:Neutral,1,customer_support,6,Customer Service,886.33,Silver,0.18,0,customer_support,0.55,Customer Service,0.35,0.7827375,0.18,0.0,0.0,34.2,Medium,customer_support
FB-0002943,CUST-003621,PROD-0041,review,2024-01-22,Pricing is very reasonable.,pricing,pricing:positive,positive,positive,1.0,Pricing:Positive,1,pricing,8,Pricing,2953.44,Platinum,0.05,0,pricing,0.35,Pricing,0.0,0.9499833333333332,0.05,0.0,0.0,22.0,Low,pricing
FB-0002956,CUST-003895,PROD-0121,survey,2024-01-22,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,336.62,Silver,0.18,0,pricing,0.35,Pricing,0.35,0.5169375,0.18,0.0,0.0,26.2,Medium,pricing
FB-0002911,CUST-006111,PROD-0079,review,2024-01-22,Loved how fast and intuitive the website was.,app_performance,app_performance:positive,positive,positive,0.998,App/Website:Positive,1,app_performance,6,Customer Service,98.0,Bronze,0.28,0,app_performance,0.5,App Performance,0.0,0.0638333333333333,0.28,0.0,0.0,15.2,Low,app_performance
FB-0002925,CUST-002011,PROD-0029,review,2024-01-22,Refund still hasn't shown up after almost two weeks.,refund_problems,refund_problems:negative,negative,negative,1.0,Refunds:Negative,1,refund_problems,4,Refund Problems,3798.27,Platinum,0.05,0,refund_problems,0.75,Refund Problems,1.0,0.9682916666666668,0.075,0.0,0.0,55.6,High,refund_problems
